PDB	HS	Eelec	Evdw	BSA	Edesolv
3o6n_1	-81.8039152	-347.671	-38.9234	1586.21	26.5808
3s5s_3	-83.8898	-207.669	-48.4383	1555.47	6.0823
4i19_2	-71.19096	-71.5368	-44.4935	1358.08	-12.3901
3pe7_1	-70.0939747	-263.699	-61.455	2139.64	44.057
3fay_1	-72.3296	-225.233	-49.7692	1861.18	22.4862
2heh_2	-53.491948	-166.27	-46.911	1377.83	26.5447
2bnx_2	-127.9231139	-465.902	-51.6536	1769.91	16.8774
2yxx_3	-88.6597	-367.443	-35.3853	1407.55	20.2142
4kds_1	-89.9618	-306.793	-42.712	1506.53	14.1088
4jp0_1	-53.3183	-310.066	-37.6884	1596.74	46.3833
4gxt_1	-59.9541	-349.026	-32.8378	1500.72	42.6889
3ldu_1	-112.8359635	-196.746	-56.3431	1745.93	-17.2128
2p6p_2	-144.5633546	-361.007	-60.2342	1855	-12.163
3cwc_1	-155.8770946	-252.524	-69.029	2292.52	-36.3918
2jd4_1	-87.77476	-142.467	-56.2934	1583.81	-2.98796
3maj_1	-114.3742368	-162.245	-68.4229	1667.61	-13.5264
1cs6_1	-95.42157	-208.557	-52.2836	1580.99	-1.42657
3ziz_1	-102.0997	-177.821	-45.8579	1431.68	-20.6776
3mix_1	-183.6905038	-654.401	-75.6751	2722.12	22.8499
4dlo_2	-95.761768	-141.533	-52.8821	1451.44	-14.9346
3iu0_1	-142.7309225	-284.797	-60.2168	1926.43	-25.6002
1elj_1	-82.3127	-236.155	-65.059	1936.5	29.9773
1n4k_1	-145.443087	-163.769	-68.4447	2023.68	-44.6366
4dlq_1	-182.4792653	-391.484	-75.7265	2683.59	-28.504
4ecg_1	-125.74709	-362.966	-62.8964	1992.95	9.74251
2o4c_2	-116.41406	-358.323	-52.7854	1652.14	8.03594
3biy_1	-103.7266985	-220.404	-43.5235	1437.11	-16.1482
1zvd_1	-133.7254	-264.475	-66.6908	2038.01	-14.1396
4kl0_1	-80.1176412	-217.549	-41.4107	1711.03	4.73112
3fdb_2	-122.68461	-295.008	-68.1083	1544.08	4.42529
2pge_1	-60.000066	-202.798	-36.5753	1362	16.9912
4ezi_1	-99.59375	-146.109	-69.2574	1729.64	-1.11455
3g7u_1	-144.292196	-253.751	-60.5196	1740.34	-33.1306
1yt3_1	-130.1809	-280.055	-76.1686	2312.65	1.9987
3c1x_1	-110.3950663	-133.545	-50.9651	1723.68	-32.7751
3zid_4	-141.378835	-509.455	-43.6489	1432.69	3.75822
3gb0_2	-179.5976	-559.731	-52.3083	1945.72	-15.3431
3vgj_2	-82.31338	-110.785	-63.7347	1641.12	3.57832
3cmn_1	-133.064646	-348.319	-52.0839	1697.1	-11.4791
3pmo_2	-81.57422	-46.7066	-54.8494	1391.66	-17.3835
3tqt_2	-100.51116	-340.463	-38.2758	1890.88	5.70912
4jja_1	-135.545397	-262.194	-103.612	2854.72	20.4201
3wnb_1	-193.06496	-537.736	-84.3288	2807.06	-1.18896
3qwu_2	-163.43629	-613.112	-43.3773	1727.93	2.56341
3rfy_2	-111.3004	-273.235	-32.881	1414.95	-23.7724
1tvf_1	-104.2523	-116.682	-53.4346	1355.14	-27.4813
3cwv_1	-115.64096	-398.303	-43.5505	1494.82	7.57014
3ec1_1	-86.90818	-185.222	-55.1206	1447.93	5.25682
4mo2_2	-67.68277	-141.195	-49.4293	1434.18	9.98553
3w15_3	-98.0677197	-165.12	-67.2655	2206.5	2.18295
2w1z_1	-148.774197	-549.835	-36.2473	1732.14	-2.61486
3h2y_2	-106.723393	-342.65	-48.1405	1630.83	9.84318
3s6b_1	-119.8327	-181.617	-47.1032	1523.75	-36.4061
4oq1_1	-115.37488	-278.66	-68.716	2441.17	8.96491
2p2w_2	-93.6178333	-307.825	-60.2719	1393.33	28.1771
4b87_2	-129.9981636	-163.091	-54.6399	1524.74	-42.7835
1yht_2	-92.47313	-224.852	-42.4478	1309.89	-5.05493
4lcb_1	-142.996796	-383.164	-46.7347	1809.68	-19.8626
4mu6_1	-204.032198	-577.138	-82.9521	2963.76	-5.75568
2pvp_2	-112.79142	-202.793	-65.2335	1476.74	-6.99932
1k0r_3	-132.0104238	-226.94	-61.6844	1783.26	-24.998
2pl5_2	-145.67094	-469.529	-51.213	1483.73	-0.55214
3myd_2	-65.1472	-254.497	-36.4179	1325.52	22.1701
3rpw_1	-93.7611	-431.464	-39.563	1686.49	32.0947
3etu_2	-114.7325722	-304.744	-45.7628	1524.17	-8.0615
4j2u_1	-181.3867	-343.023	-55.9738	1849.75	-56.8083
1taz_2	-93.727139	-215.836	-38.3291	1412.61	-12.4782
2cya_2	-67.5239324	-56.32	-53.7788	1353.34	-2.49327
3l6a_1	-86.1209033	-359.401	-43.5344	2355.43	29.2769
3lop_1	-84.67998	-85.0579	-52.5236	1434.58	-15.1448
1tdh_1	-158.6164914	-362.613	-61.1198	2142.79	-25.0099
3bpt_1	-123.1568	-632.362	-25.4565	1461.41	28.7721
4nlm_1	-91.5303026	-333.991	-33.2219	1460.7	8.41236
2it1_1	-253.8413	-613.26	-72.6733	2461.7	-58.516
3fi8_1	-126.8514855	-396.264	-65.7895	1856.52	18.1592
3l3f_1	-136.3909364	-395.623	-57.8189	1926.49	0.545375
3uem_1	-144.65406	-85.3908	-82.5055	1931.62	-45.0704
3n0a_1	-116.8386559	-162.012	-61.4283	1688.64	-23.0314
3w1e_1	-103.0095	-336.722	-59.4331	1859.1	23.768
4hd5_1	-113.21982	-266.549	-67.3658	1919.35	7.45578
3v3t_1	-96.1663904	-572.073	-38.049	1516.64	56.2212
3r5e_1	-110.8364	-182.369	-57.4869	1680.57	-16.8757
3nwn_1	-129.153387	-185.788	-68.9148	1691.39	-23.4011
2o5v_1	-248.0676	-525.77	-114.458	3077.37	-28.4556
2yyz_1	-96.02087	-231.625	-42.3429	1412.39	-7.35297
1bg6_2	-77.1458343	-155.21	-40.2387	1459.82	-5.92979
4m88_1	-42.73336	-78.7378	-48.9208	1423.74	21.935
3hfw_1	-78.21411	-212.256	-41.8141	1402.74	6.05119
3gmi_1	-171.2921	-212.192	-90.8705	2525.28	-37.9832
3i2n_1	-76.4967238	-250.951	-68.7698	2045.77	42.3978
3rpd_2	-83.6716	-108.599	-40.6245	1494.61	-21.3273
1rcq_2	-67.12222	-193.467	-34.248	1407.83	5.81918
3i99_1	-86.58282	-34.5555	-70.8183	1882.86	-8.85342
4egt_2	-44.586083	-115.539	-41.9376	1521.2	20.3359
2e87_1	-105.1197	-366.655	-46.3134	1750.29	14.5247
2uwf_1	-68.65168	-22.8624	-49.7452	1454.5	-14.334
3hr8_1	-283.2709	-562.036	-123.661	3167.61	-47.2027
4jg5_1	-114.627928	-190.218	-61.4249	1802.12	-15.3265
3ttg_1	-34.6802944	-67.7103	-59.1962	1673.45	38.0487
1xkn_1	-165.746	-277.005	-73.7058	1716.58	-36.6392
3js6_1	-98.0645222	-209.387	-45.6217	1356.7	-10.6475
1vzo_1	-107.5897728	-300.721	-54.8987	1701.81	7.41071
1goj_1	-127.8256	-179.894	-80.8997	2486.42	-10.9471
4b5n_1	-110.18344	-352.618	-47.5707	1942.3	7.91086
1z47_2	-150.3088	-379.193	-85.3195	2688.1	10.8493
2hjh_3	-121.623424	-232.78	-49.0996	1452.87	-26.1
1dbh_1	-123.365787	-286.306	-58.3869	1790.85	-7.82656
4hdt_1	-127.8977413	-483.298	-34.0596	1642.56	2.79093
2z0q_1	-131.317323	-363.716	-47.0815	2176.49	-11.6008
2xhc_2	-144.2197354	-161.334	-58.438	1516.75	-53.5397
2ism_2	-46.58128	-97.8744	-39.6786	1484.18	12.6722
4pdy_1	-129.5774452	-135.706	-59.9002	1872.2	-42.5693
4edp_1	-71.615281	-175.5	-31.9852	1395.72	114.702
4lns_2	-100.503689	-386.864	-45.1939	1822.26	21.598
3bqw_1	-232.76233	-717.672	-91.9732	2904.87	2.74527
1pc3_1	-51.9027	-108.152	-52.2991	1466.54	22.0268
2bco_2	-84.023	-312.353	-36.0458	1398.01	14.4934
1hg8_1	-89.01023	-243.823	-41.7292	1746.6	1.48357
2w4o_1	-88.813734	-152.909	-59.605	1558.88	1.22374
3p4e_2	-123.0492819	-349.142	-70.2307	2074.62	16.993
1px5_1	-67.1692807	-136.262	-50.7367	1472.5	10.7486
3pi7_2	-79.17	-129.282	-42.8364	1508.48	-10.4772
4b45_1	-214.5074864	-574.323	-77.9883	2499.62	-21.6818
3n2t_1	-140.3939	-243	-73.995	2301.05	-17.7989
3io3_2	-69.969427	-336.342	-39.1242	1307.08	36.1426
1psw_1	-104.224598	-101.281	-64.5747	1888.49	-19.5951
4b7l_1	-101.6503323	-131.786	-53.0105	1380.23	-22.3627
2waa_1	-114.0891	-270.827	-44.9576	1563.95	-14.9661
3tka_1	-149.661138	-368.171	-66.2879	1996.46	-9.87813
4lob_2	-133.103013	-186.915	-56.9875	1699.28	-38.7664
4n06_2	-155.7889	-400.353	-59.8964	1770.26	-15.8219
3dzx_2	-123.223613	-276.106	-65.6317	1647.54	-2.82543
4n6d_1	-103.04238	-227.287	-53.0205	1979.86	-4.56448
1vho_2	-88.1530746	-71.8931	-59.7978	1716.83	-14.0472
2bjq_1	-69.07396	-90.1818	-34.3149	1356.87	-16.7227
3t6p_1	-64.9034106	-186.948	-57.1713	1667.01	29.6282
4p47_1	-112.8611	-157.31	-56.095	1627.38	-25.3041
3fm0_1	-93.360965	-272.932	-46.5081	1454.47	7.49466
3hko_1	-131.586851	-268.961	-72.2929	2188.8	-5.61058
2f8l_1	-75.3187897	-106.077	-45.6485	1573.99	-8.49028
3sfv_2	-78.5187	-366.355	-37.6666	1434.48	32.4189
3fj1_3	-92.0215	-265.546	-53.6391	1712.12	14.7268
2pjd_1	-136.20308	-362.122	-58.6124	1883.5	-5.16628
3isx_2	-55.33615	-68.0585	-44.6096	1418.8	2.88515
4p1e_2	-91.579	-109.382	-52.4812	1309.91	-17.2214
1g55_2	-92.300742	-268.726	-41.7084	1536.78	3.05196
2rbc_2	-91.89929	-139.536	-55.8436	1499.38	-8.14849
2v84_1	-85.8638	-419.236	-29.7187	1700.38	27.7021
3hbz_2	-100.0383	-111.887	-65.2549	1610.99	-12.406
3i36_1	-101.45265	-210.62	-50.6589	1562.28	-8.66975
1yle_2	-99.635091	-194.614	-47.0166	1262.1	-13.891
2hrz_2	-142.614	-227.268	-77.3364	2341.09	-19.824
3tgh_1	-108.503425	-133.627	-71.3693	1734.83	-10.539
2fau_1	-237.6198617	-808.636	-85.1761	2438.15	9.26851
3elb_2	-42.0164961	-31.0201	-48.9325	1464.86	13.0993
4ovk_1	-102.2221	-296.129	-60.4899	1893.72	17.4936
2p67_2	-95.995742	-127.77	-50.9631	1415.55	-19.6086
4jwo_1	-132.452	-385.444	-67.8897	2186.18	12.5265
2vqx_1	-62.3454741	-211.518	-32.6186	1378	12.5606
4ntd_2	-80.82312	-91.1786	-52.2278	1502.74	-10.3596
4hjf_1	-191.179	-450.622	-75.5081	1869.68	-25.5465
4lq8_1	-114.317559	-447.014	-34.7929	1791.65	9.75592
2fvg_1	-96.181162	-303.167	-58.4188	1894.42	22.6121
4mbo_1	-57.6358835	-135.912	-43.2196	1337.5	12.7238
2q0z_2	-132.6719	-569.927	-49.4328	1844.39	30.7463
4ifa_1	-117.7136992	-240.549	-65.1089	1647.61	-4.5213
3a8t_1	-102.6504741	-341.088	-60.9335	2037.13	26.4671
1zsw_1	-26.5199	-103.956	-49.4323	1422.21	-5.03722
3u4g_2	-93.2238698	-267.306	-54.745	1836.62	14.9299
4kzk_1	-80.28586	-297.843	-25.3033	1746.53	4.58604
3pt5_1	-81.1596648	-56.8036	-56.3006	1429.07	-13.5699
4fk9_1	-151.6624	-146.828	-70.1863	1501.85	-52.1105
3lpz_1	-139.0793018	-110.682	-90.3312	2478.65	-26.6473
1u7n_2	-137.314752	-477.056	-44.1873	1561.32	2.17388
5aho_1	-94.61453	-239.638	-44.2497	1370.21	-2.43723
3zon_1	-101.862538	-175.528	-43.1907	1871.34	-23.9398
3m1m_3	-50.2001416	-282.381	-45.3133	1515.05	51.5714
1j71_1	-67.6754	-226.444	-47.3973	1534.56	25.0107
4ng7_1	-113.077154	-381.074	-57.665	2144.83	20.0295
2qq8_1	-108.3053596	-315.2	-52.553	2109.97	7.2268
2v9y_3	-93.6798913	-135	-46.6384	1283.72	-20.0561
3csv_2	-111.7005355	-372.987	-54.6124	1646.51	17.5041
2im9_1	-108.8058022	-237.916	-72.1869	2087.95	10.8899
2d0i_3	-134.09148	-444.322	-43.1952	1722.17	-2.03188
2ppv_2	-105.9591	-135.185	-48.0894	1343.1	-30.8327
2xxz_1	-224.5100564	-318.821	-133.796	3432.02	-26.9792
3vpz_2	-52.69289	-82.9764	-44.0018	1347.27	7.90419
2r44_1	-267.15397	-729.654	-111.333	3711.88	-9.89017
2pn1_2	-69.7733066	-103.854	-60.2072	1589.86	11.1803
1msk_1	-63.5298	-200.664	-48.0555	1528.49	24.6585
2ajr_2	-90.09789	-312.416	-25.1484	1323.82	-2.46629
3k1u_1	-112.795	-412.252	-49.2176	1614.21	18.873
3ctp_2	-83.9923	-246.316	-51.3242	1581.07	16.5951
4mlz_1	-52.31697	-70.5043	-45.8114	1246.05	7.59529
4ew6_2	-98.6936111	-153.184	-48.3148	1298.03	-19.7531
1wmw_3	-90.8847	-243.079	-54.9222	1677.46	12.6533
3hjl_1	-13.8047	-440.765	-79.3822	2532.85	41.8004
3evn_2	-139.75235	-411.368	-51.2482	1722.81	-6.23055
4fcg_1	-189.5439672	-622.89	-95.6476	3377.73	30.6397
1yxo_2	-106.801	-214.184	-44.6719	1531.78	-19.2923
1q3x_1	-85.440591	-305.489	-35.2521	1408.24	10.7708
3dsm_1	-146.5562	-109.732	-75.2222	2190.95	-49.3876
2xbg_2	-96.6114	-128.676	-49.6698	1505.64	-21.2064
4db3_2	-71.75998	-152.953	-47.2907	1275.27	6.12132
4ddd_1	-105.08013	-263.803	-49.8821	1513.08	-2.43743
3ckm_2	-67.97188	-113.245	-50.1355	1648.5	4.81262
1xov_1	-142.80095	-494.493	-52.9394	1794.66	9.03705
4cos_1	-166.802184	-430.134	-81.2914	2637.74	0.516016
2q7x_2	-113.1450791	-368.215	-56.8141	1590.05	17.2663
2ghs_1	-66.08438	-165.777	-40.9272	1417.26	7.99822
1n26_2	-85.14246	-103.084	-61.7457	1379.85	-2.77996
1vrm_1	-140.628436	-340.102	-72.2958	2084.76	-0.312236
1nst_1	-135.356946	-327.753	-76.0993	2120.16	6.00631
3e35_2	-106.9999294	-33.0992	-50.4464	1345.08	-49.9613
2x4l_1	-119.85055	-247.702	-64.4398	1873.83	-5.87035
2qqj_1	-59.2014293	-280.338	-45.8539	1436.25	42.6939
1v6y_1	-101.67786	-145.049	-63.0309	1690.28	-9.63716
3trk_1	-167.0781	-436.041	-56.9691	2147.37	-22.9008
1d5r_1	-114.8282001	-473.764	-44.0395	2289.24	23.8916
4pag_2	-73.13962	-128.596	-49.1218	1698.17	1.70138
3evt_2	-123.6814	-242.796	-57.6085	1806.46	-17.5137
1mtp_2	-116.70209	-244.926	-61.9041	1773.56	-5.81279
3n91_1	-60.68721	-59.3248	-46.0722	1464.03	-2.75005
3eay_1	-153.539111	-329.542	-61.2628	2094.1	-26.505
4gbm_1	-55.7846	-211.395	-33.15	1273.88	19.6444
4anr_1	-88.8648962	-177.802	-47.2784	1597.05	-6.05392
4g2a_1	-102.1213	-252.721	-70.4744	2052.18	18.8973
1w9c_3	-105.2237	-183.755	-52.8641	1697.83	-15.6086
2pia_1	-56.6201	-188.191	-33.0469	1331.26	14.065
3tqh_1	-99.84707	-270.096	-55.5071	1925.68	9.67923
3i83_2	-73.91846	-82.4102	-50.6387	1286.09	-6.79772
3shq_1	-104.147155	-232.545	-57.1682	1818.44	-0.787002
2i75_1	-90.9576745	-176.256	-58.6016	1492.58	2.8256
2hwk_1	-90.113253	-211.523	-48.5867	1412.13	0.778047
4htg_2	-116.0348	-139.01	-65.3636	1722.92	-22.8692
2psb_1	-107.5283957	-581.407	-20.5623	1467.13	29.3041
1gq8_1	-46.8384	-108.653	-47.1081	1393.9	22.0003
3cz8_2	-119.013393	-127.627	-53.7441	1618.98	-39.8591
4kh8_1	-91.0821	-202.388	-96.2874	2810.53	45.6829
3hwr_2	-94.5032	-406.579	-33.0638	1450.31	19.8764
3r8x_2	-83.2998886	-41.4539	-64.9315	1752.2	-10.103
3ezo_1	-131.7591	-300.028	-50.3179	1597.46	-21.4356
2nwh_2	-164.6698319	-384.472	-63.3407	2085.77	-24.4804
3gjy_1	-153.6308	-217.438	-79.6864	2325.06	-30.4568
4n5i_1	-111.4406	-198.282	-54.071	1571.82	-17.7132
3hl1_1	-91.0710326	-125.127	-49.8856	1457.92	-16.2391
3p02_1	-87.9401239	-114.843	-62.5664	1846.9	-2.43736
3qh4_2	-118.5609	-264.99	-51.6762	1711.84	-13.8867
4ezb_2	-96.49952	-81.7171	-50.1963	1345.73	-29.9598
4eln_2	-99.7084	-278.294	-59.3687	1616.47	15.3191
3im9_1	-60.74072	-74.2226	-47.8546	1547.04	1.9584
1ijq_1	-88.507148	-210.999	-48.4913	1697.1	2.07687
3c5v_1	-88.4973313	-182.598	-59.5326	1577.06	7.53298
1ixk_1	-128.6080168	-376.937	-48.7972	1673.98	-4.4263
3bh0_1	-316.5713	-1118.55	-111.722	4309.45	18.8607
4asc_1	-92.9378	-150.309	-74.596	2264.02	11.72
1wch_1	-130.0383	-181.491	-63.7089	1900.06	-30.0312
4kpk_2	-97.98617	-292.693	-47.2557	1763.32	7.80813
3fwy_2	-105.44649	-314.863	-43.9903	1449.88	1.51641
4p17_3	-41.367698	-85.3144	-49.904	1441.24	25.4887
4jwh_1	-80.8638948	-211.748	-54.501	1595.45	15.961
2c7s_1	-108.1234	-360.32	-57.3177	1852.21	21.2583
4agu_1	-123.3435527	-295.237	-55.154	1716.75	-9.15947
1fl2_2	-127.95854	-334.653	-63.0316	1854.85	2.00366
2o6x_3	-104.314106	-235.372	-53.212	1619.76	-4.03683
3vrh_2	-89.345772	-216.565	-42.7086	1579.28	-3.45669
3n7q_1	-114.1453	-217.581	-46.1655	1335.31	-24.4636
1vs0_1	-179.22558	-542.972	-64.9419	2393.91	-5.68928
3lnb_1	-78.4510148	-145.576	-51.3504	1547.99	1.96774
2qgz_1	-101.83761	-347.41	-36.1778	1432.22	3.67599
2x26_1	-227.3384	-392.557	-109.64	2819.28	-39.187
3wcz_1	-45.241	-113.759	-54.6286	1437.96	32.1394
1t9h_1	-82.4654144	-246.883	-61.1904	1659.1	28.0724
3qqy_1	-127.7798006	-368.564	-53.3777	1894.12	-0.725957
4cek_1	-125.7494318	-404.443	-37.7507	1469.17	-7.20887
4opm_2	-74.7133	-252.129	-39.5977	1474.71	15.3102
2y8d_1	-120.0086136	-289.946	-47.5028	1649.13	-14.5929
3df7_1	-74.6728934	-234.682	-51.0113	1683.82	23.1838
3zf8_2	-133.9379994	-142.269	-103.249	2586.46	-2.26641
3hc1_1	-115.77003	-411.639	-37.2012	1609.6	3.75897
4bgq_1	-65.93628	-112.049	-61.3172	1396.56	17.6744
4ol9_2	-93.2533	-151.945	-51.1604	1537.2	-11.7039
4fk1_4	-88.5329	-274.488	-47.9391	1653.65	14.3038
3gfv_2	-73.0515	-553.601	-25.5992	1617.09	63.2679
2gq0_1	-157.4608	-290.342	-53.4192	1770.03	-45.9732
4oq2_1	-188.6104	-430.42	-88.0992	2654.7	-14.4272
3d02_1	-145.8429	-434.301	-76.6143	2265.27	17.6316
2wzl_1	-129.5062	-550.094	-37.7342	1607.99	18.2468
2yv5_1	-43.3767216	-383.83	-42.1975	1683.43	75.5673
1j7x_1	-113.6075	-144.376	-62.5444	1940.89	-22.1879
2vpj_1	-45.6605	-169.131	-42.6803	1425.93	30.846
2qc5_1	-83.01311	-97.9058	-60.0766	1559.66	-3.35535
3edn_1	-112.74652	-325.296	-57.0489	2062.75	9.36158
1w4t_2	-80.76372	-148.017	-60.5194	1538.52	9.35908
1cnv_1	-117.3049	-450.413	-38.7343	1601.51	11.512
2p4f_2	-71.65285	-203.142	-39.8951	1384.46	8.87065
2nv5_3	-152.27643	-356.624	-71.7759	2085.91	-9.17573
2gfq_2	-109.2779	-441.168	-42.5012	1525.06	21.4569
2o0a_1	-93.223117	-217.581	-62.4538	1831.96	12.4639
2rfg_5	-81.60903	-143.369	-49.0284	1351.06	-3.90683
3ufi_1	-85.7417	-257.727	-61.7397	2103.18	27.5434
4ehc_1	-66.1503965	-39.3334	-47.5458	1490.29	-10.8299
3lti_1	-76.5709065	-392.805	-34.9459	1816.3	36.9086
3hrd_12	-118.45422	-353.336	-44.0644	1458.55	-3.72262
3ddj_1	-91.1967	-155.964	-36.6161	1418.16	-23.3878
3ipi_2	-116.018504	-132.815	-52.1524	1702.78	-37.5475
3qwl_1	-72.2032	-171.055	-48.5181	1404.38	10.5259
3g40_2	-98.8925982	-131.991	-53.0981	1466.1	-19.4478
4nx9_1	-165.9252	-490.878	-84.5404	2506.85	16.7908
1uv4_1	-52.09753	-40.3746	-51.1791	1430.04	7.15649
3tef_1	-119.12875	-333.155	-43.2306	1534.67	-9.26715
3b8b_2	-126.1786546	-102.864	-78.268	1842.14	-27.3616
4m9p_1	-85.5434	-229.357	-58.7468	1845.43	19.0748
3zn3_2	-149.668135	-392.028	-58.4554	1871.2	-13.106
1odf_1	-104.9343251	-279.44	-50.6349	2061.94	1.54549
4h14_1	-98.16137	-127.956	-68.0878	2166.6	-4.48237
3qdh_1	-28.916177	-214.883	-36.2574	1465.63	50.1498
3dnp_2	-76.2941	-262.956	-42.9991	1452.86	19.2962
2ymo_1	-121.782829	-295.221	-61.0377	1701.22	-2.3114
2x9q_2	-139.996978	-411.367	-47.6927	1663.78	-10.1808
2fep_2	-101.88318	-230.285	-60.3658	1505.89	4.53962
3f7w_2	-115.8876	-216.989	-49.0708	1464.66	-23.419
3vhl_4	-102.1752268	-166.525	-46.0632	1591.99	-22.8257
4ak2_1	-56.333	-137.759	-41.4342	1568.91	12.653
3ddd_1	-114.6376	-212.699	-51.1169	1606.65	-20.9809
1tpy_1	-66.13463	-82.5796	-43.4911	1394.37	-6.12761
1u59_1	-125.6573305	-201.258	-65.5695	1676.44	-19.8616
3gkb_4	-104.923	-460.091	-29.6832	1616.52	16.7784
3rcm_1	-123.5233804	-211.384	-49.8854	1588.3	-31.4184
3n5n_1	-175.400414	-208.172	-110.631	2759.44	-23.3178
3w0f_1	-117.6897372	-127.788	-55.9084	1449.5	-36.267
4jcc_1	-138.62273	-529.115	-41.4953	1902.59	8.69557
4ml9_3	-94.3167	-233.821	-31.1169	1229.9	-16.4356
3n0r_1	-117.8310848	-117.836	-54.2032	1664.98	-40.1002
4p6q_1	-244.5389	-841.216	-60.9077	2642.2	-15.388
3gpi_1	-83.2238329	-228.884	-44.545	1667.41	7.08485
4lzh_1	-119.3643325	-222.425	-55.371	1656.91	-19.5311
1cbf_2	-149.6917	-372.786	-63.1073	1666.75	-12.0272
2qik_1	-105.1606434	-66.2902	-49.523	1291.59	-42.4077
1cfr_2	-98.1209	-290.377	-77.9927	2239.44	37.9472
3rga_1	-110.7912	-120.633	-65.3901	2022.11	-21.2745
4pw0_1	-110.2615	-228.291	-78.8991	1953.95	14.2958
3bjr_2	-77.853808	-60.635	-48.975	1537.53	-16.8614
3dao_1	-155.28393	-423.316	-76.5284	2323.72	5.90767
2oo3_1	-121.3015673	-203.649	-63.6046	1690.51	-17.0301
1rif_1	-146.8517	-314.377	-52.3724	1656.3	-31.6039
4hqf_1	-115.8828	-331.329	-39.546	1671.26	-10.071
4b6l_1	-75.50545	-164.128	-47.686	1396.99	5.00615
4k2n_2	-103.384	-183.035	-54.2708	1574.01	-12.5062
3u0h_4	-103.7282	-214.571	-49.2943	1574.18	-11.5197
2p26_1	-190.9392	-355.174	-100.601	3300.1	-19.3034
3bd9_1	-85.5522917	-222.472	-47.1404	1245.94	6.07102
1eye_2	-121.2667423	-198.473	-56.9423	1843.52	-24.6573
3uzu_1	-113.3142	-343.643	-61.3833	1758.29	16.7977
3qwe_2	-104.0693593	-345.945	-50.781	1825.56	15.886
4m7o_1	-118.8008	-663.542	-39.0846	1968.67	52.9922
3frn_1	-168.7637852	-513.619	-64.068	2374.76	-1.9923
2olg_1	-96.9861	-200.993	-44.4784	1334.65	-12.3091
4ldg_1	-158.3510241	-511.965	-76.4918	2403.72	20.4954
1o54_3	-84.23895	-179.644	-41.0638	1309.9	-7.24635
4hbd_1	-142.06046	-424.306	-65.5489	2372.15	8.34964
3no2_1	-74.3707	-157.355	-53.281	1409.1	10.3813
3mgg_2	-104.993004	-235.129	-58.9625	1692.69	0.995296
1uek_1	-112.6379	-285.203	-38.7612	1470.74	-16.8361
3gfo_1	-166.6141	-407.367	-64.4079	2464.75	-20.7328
2qlt_1	-79.33148	-30.6678	-68.4881	1579.22	-4.70982
1r4x_1	-93.283	-113.599	-53.636	1787.05	-16.9272
2hrb_1	-68.7781	-214.631	-53.4056	1658.01	27.5537
1vpq_3	-71.488	-165.68	-53.9017	1515.95	15.5497
3hs8_1	-48.2344	-159.058	-38.0301	1310.94	21.6073
2w7t_1	-143.95385	-363.938	-74.634	2020.03	3.46775
3ied_1	-146.1613692	-270.872	-59.9244	1792.29	-32.1033
3u4t_1	-89.4047	-154.183	-52.3081	1382.25	-6.26
3qxl_2	-64.158512	-8.33006	-49.1562	1241.7	-13.3363
4g97_1	-129.2802296	-374.929	-50.1909	1706.37	-4.12637
3iee_1	-115.4102	-294.321	-38.549	1842.7	-17.997
2o62_1	-80.3065	-177.277	-64.5678	1679.72	19.7167
4kvz_2	-76.25119	-120.603	-45.5558	1401.32	-6.57479
2a1l_2	-70.7764	-348.837	-32.2066	1454.34	31.1976
3bq3_2	-148.2596916	-397.244	-39.2817	1303.24	-29.5569
3hlz_2	-89.25956	-42.8333	-46.9517	1454.59	-33.7412
3w52_1	-79.2778829	-244.106	-43.1802	1371.04	12.691
3pry_2	-102.537291	-563.064	-43.2068	1371.8	53.1675
1j6o_1	-86.37762	-293.991	-36.6759	1399.49	9.09648
3qax_1	-158.4014	-273.188	-65.9905	1848.49	-37.7733
3r4c_1	-161.8423	-323.856	-74.5544	2233.76	-22.5167
4me3_1	-131.623917	-276.615	-70.0067	1867.47	-6.42476
3lho_1	-49.7161	-128.328	-45.47	1383.37	21.4195
2r4g_1	-165.2137538	-601.327	-55.5307	1971.74	10.5551
2qfl_2	-98.3003	-320.958	-29.8243	1328.04	43.4989
3byd_1	-72.7028	-238.709	-47.9909	1317.36	23.0299
1bsg_1	-60.0814	-249.875	-35.8332	1372.54	25.7268
4n13_1	-168.459985	-658.753	-70.2213	2773.17	33.4069
4h1x_2	-72.65458	-118.683	-47.8882	1485.82	-1.02978
3ils_1	-87.07934	-210.724	-51.4623	1743.65	6.52776
4f67_1	-147.1111	-136.147	-85.067	1837.77	-34.8147
3p91_1	-20.8872867	-78.5209	-58.9482	1484.74	53.7602
4j6o_2	-120.3131	-297.941	-45.066	1376.69	-15.6589
2axc_1	-145.6114103	-196.713	-70.3201	2118.22	-35.9507
2r5f_1	-92.78909	-183.458	-36.9208	1357.71	-19.5573
2ilr_2	-80.829962	-268.052	-37.4753	1334.32	10.125
3k1z_1	-99.71324	-90.1807	-52.0956	1469.97	-29.5815
3r0v_1	-81.98644	-28.7592	-57.9284	1494.27	-18.3062
2cc1_1	-117.198285	-281.108	-61.1433	1586.72	0.166615
2f1n_1	-75.9849	-225.462	-50.4692	1705.93	19.5767
1b0u_1	-115.22659	-417.107	-40.815	1652.92	9.00981
4b4d_1	-124.86937	-270.156	-65.1194	2265.93	-5.71877
